Interv	Training	Alpha	Gamma	Tau	Neta	Outbr	Type_choice.mean	Type_choice.sd	Height_1_0.mean	Height_1_0.sd	Length_1_0.mean	Length_1_0.sd	redMain_1_0.mean	redMain_1_0.sd	greenMain_1_0.mean	greenMain_1_0.sd	blueMain_1_0.mean	blueMain_1_0.sd	redSec_1_0.mean	redSec_1_0.sd	greenSec_1_0.mean	greenSec_1_0.sd	blueSec_1_0.mean	blueSec_1_0.sd	secCol_1_0.mean	secCol_1_0.sd	strip_1_0.mean	strip_1_0.sd	dots_1_0.mean	dots_1_0.sd	Height_2_0.mean	Height_2_0.sd	Length_2_0.mean	Length_2_0.sd	redMain_2_0.mean	redMain_2_0.sd	greenMain_2_0.mean	greenMain_2_0.sd	blueMain_2_0.mean	blueMain_2_0.sd	redSec_2_0.mean	redSec_2_0.sd	greenSec_2_0.mean	greenSec_2_0.sd	blueSec_2_0.mean	blueSec_2_0.sd	secCol_2_0.mean	secCol_2_0.sd	strip_2_0.mean	strip_2_0.sd	dots_2_0.mean	dots_2_0.sd	Height_1_1.mean	Height_1_1.sd	Length_1_1.mean	Length_1_1.sd	redMain_1_1.mean	redMain_1_1.sd	greenMain_1_1.mean	greenMain_1_1.sd	blueMain_1_1.mean	blueMain_1_1.sd	redSec_1_1.mean	redSec_1_1.sd	greenSec_1_1.mean	greenSec_1_1.sd	blueSec_1_1.mean	blueSec_1_1.sd	secCol_1_1.mean	secCol_1_1.sd	strip_1_1.mean	strip_1_1.sd	dots_1_1.mean	dots_1_1.sd	Height_2_1.mean	Height_2_1.sd	Length_2_1.mean	Length_2_1.sd	redMain_2_1.mean	redMain_2_1.sd	greenMain_2_1.mean	greenMain_2_1.sd	blueMain_2_1.mean	blueMain_2_1.sd	redSec_2_1.mean	redSec_2_1.sd	greenSec_2_1.mean	greenSec_2_1.sd	blueSec_2_1.mean	blueSec_2_1.sd	secCol_2_1.mean	secCol_2_1.sd	strip_2_1.mean	strip_2_1.sd	dots_2_1.mean	dots_2_1.sd	V81.mean	V81.sd
7	0	1e-05	0.8	2	0	0.2	0.842931937172775	0.364821211548481	0.100978563874346	0.00691670264892803	0.0311593413612565	0.0074716390780151	0.0966841602094241	0.0101505533493753	0.0708065664921466	0.00974830627121978	0.0739899780104712	0.00879558678259418	0.0766306083769634	0.00918382645498584	0.0964806554973822	0.0104699844309269	0.0898594869109948	0.0085854965420507	0.0404067623036649	0.00352918193855369	0.0237264303664921	0.00224199325890328	0.0237264303664921	0.00224199325890328	-0.0903226439790576	0.00633548331651541	0.115662780104712	0.00540822488377627	0.0155781428795812	0.00457476344991101	0.0143728837172775	0.00475658854993735	0.0149431669109948	0.00422459406087177	0.0210276319371728	0.00483625083141846	0.0190724921465969	0.00483367603893342	0.00964926313089005	0.00433254514920402	-0.108897682198953	0.00571903712977864	0.00345279792670157	0.00111726437170895	0.00345279792670157	0.00111726437170895	-0.139051701570681	0.00354848018318705	0.161045769633508	0.00400176218017163	0.000660903515183246	0.00548830883415518	0.0133597658638743	0.00555778988442416	0.0214052361256545	0.00546026819054114	0.0117000423036649	0.00542289819162468	0.00792207091623037	0.00577975235221217	0.0251699612565445	0.00555911277981492	-0.157120434554974	0.00236801727070953	0.00243472494921466	0.00135364972875076	0.00243472494921466	0.00135364972875076	0.10194230104712	0.00602286985669919	0.0188271135078534	0.00541478748405597	0.0945792418848167	0.00816387330988916	0.0887856036649215	0.00848229716287412	0.0946400712041885	0.0078529134262627	0.0819073418848168	0.00826593656681154	0.0956991732984293	0.00844477068191154	0.0977621570680628	0.0084690205240437	0.0757789664921466	0.00186690133103458	0.0265983643979058	0.00209138027622392	0.0265983643979058	0.00209138027622392		
8	0	1e-05	0.8	2	0	0.2	0.860215053763441	0.347699710435635	0.100380575268817	0.00613824598794918	0.0230208580645161	0.00591032405491643	0.0864330338709678	0.0088171044840333	0.0582797295698925	0.00994648766149418	0.0696250548387097	0.0102609278499376	0.0767550161290323	0.00895527345746676	0.0854887182795699	0.00981607310991129	0.0860295327956989	0.00924725571741676	0.0434292424731183	0.0027871873202058	0.0225970827956989	0.00226611281347114	0.0225970827956989	0.00226611281347114	-0.109342037634409	0.00790285120840216	0.132617161290323	0.00257715279640284	0.0178413111290323	0.00476163485851421	0.014825196344086	0.00478088589033733	0.0172802465591398	0.00482121184986525	0.0174666734946237	0.00633929821020244	0.016019634516129	0.00541524535181207	0.00762334855376344	0.00540558389205233	-0.126665795698925	0.00498627672188625	0.00315899883870968	0.00140449711373866	0.00315899883870968	0.00140449711373866	-0.141881172043011	0.00638779655978179	0.172407139784946	0.00595988196707247	0.00804867084069893	0.00608086361035885	0.0157162351182796	0.0061647243799642	0.027515261827957	0.00571242896144556	0.0150587884301075	0.00614520256490709	0.0135403049516129	0.00611539313284139	0.0350896188172043	0.00608589265099885	-0.164829344086022	0.00485181747611195	0.00391970245698925	0.00147982356968607	0.00391970245698925	0.00147982356968607	0.0995301575268817	0.00594982510243719	0.00807078151612903	0.00447829641749891	0.0884690672043011	0.00690760090373228	0.077507611827957	0.00831740289292341	0.0879680553763441	0.00681884476242509	0.0774580677419355	0.00760015532263275	0.0840058822580645	0.00721147760715849	0.0889512623655914	0.00701082432620832	0.0793848274193548	0.00273058807606274	0.0252315639784946	0.00182215839236264	0.0252315639784946	0.00182215839236264		
9	0	1e-05	0.8	2	0	0.2	0.783068783068783	0.413250092390486	0.0989580645502646	0.00897790266509961	0.0338669978835979	0.00725338424280135	0.0993704693121693	0.0122480275397589	0.0669514904761905	0.0115176147444471	0.0784446931216931	0.0126097288196163	0.0873538973544974	0.0124050011214611	0.0882178005291005	0.011824812059752	0.0878819164021164	0.0141424996496939	0.0374276857142857	0.00314050567615721	0.0255037878306878	0.00292845103643149	0.0255037878306878	0.00292845103643149	-0.126695428571429	0.00422591128425229	0.140513952380952	0.00411013414685788	0.010424873015873	0.00423626913071111	0.00703491476190476	0.00461706078008653	0.0128637066137566	0.00459155195067971	0.00671102169312169	0.00469163449029471	0.00664903215873016	0.00416388259111273	-0.000781362674603175	0.00462708829255057	-0.140731037037037	0.00303905053651869	0.000862415156084656	0.00113150769334595	0.000862415156084656	0.00113150769334595	-0.152770476190476	0.00462060990099174	0.190405529100529	0.00766626324862948	0.0142495569677249	0.00904920126887619	0.0220325384126984	0.00957668376721054	0.034736035978836	0.00953703500852362	0.0196712558730159	0.00946362438337605	0.020885401005291	0.010001796446627	0.0431882111111111	0.0102438653106167	-0.179434714285714	0.00408875897819411	0.00602217841269841	0.00243658445199938	0.00602217841269841	0.00243658445199938	0.0988548126984127	0.00534048530181298	-0.00266689788306878	0.00445006506708224	0.0780817291005291	0.00727449001249307	0.0738565481481482	0.00641643109408723	0.0784342925925926	0.00663059429628794	0.0771016354497354	0.00644573262254517	0.0790546608465608	0.00639149152819185	0.0894880931216931	0.00647466465858857	0.0851932925925926	0.00210958187857017	0.0245252708994709	0.00156115437333831	0.0245252708994709	0.00156115437333831		
10	0	1e-05	0.8	2	0	0.2	0.817204301075269	0.387542124905145	0.0963619844086021	0.00802404860955231	0.0350247682795699	0.00671108241318462	0.0959001575268817	0.0108110288957493	0.0696525	0.011087902879045	0.0689401005376344	0.0110868109505455	0.0852063801075269	0.0103915478789505	0.0884326575268817	0.0110702398598479	0.0794424392473118	0.0104794849383085	0.0380917279569893	0.00483964945185453	0.0256462860215054	0.00266946589117147	0.0256462860215054	0.00266946589117147	-0.134788956989247	0.00639430599224532	0.154072682795699	0.00711495267815261	0.0121216309569893	0.00775050320175362	0.00958349	0.00721088571925292	0.0179852251612903	0.00765989386176937	0.00830564401612903	0.00769196470661664	0.00965762917204301	0.00752724433748253	0.00143713644623656	0.0075817863441292	-0.150551741935484	0.00498625215893683	0.00173191717741935	0.00188730506768014	0.00173191717741935	0.00188730506768014	-0.170859290322581	0.00656549721396701	0.202201892473118	0.00609408917250392	0.0120941393876344	0.0066749689296882	0.0213080655376344	0.00660812730567435	0.0289890887096774	0.00717440547150407	0.0205744531182796	0.00708130253093985	0.0165347158064516	0.00682414424826183	0.0440016548387097	0.00651898494137249	-0.197699419354839	0.00537269308145508	0.0054806423655914	0.001711862332128	0.0054806423655914	0.001711862332128	0.0949790413978495	0.00615699949426545	-0.00369702210107527	0.00588034659144224	0.0788594177419355	0.00726585516726955	0.0728649650537634	0.00653183832633821	0.0746870725806452	0.00659250262572698	0.0791635241935484	0.00649845933679716	0.0832544317204301	0.00624881915026929	0.0934968279569893	0.00673973124862161	0.08691	0.00359744766212515	0.0255143559139785	0.00172234318879597	0.0255143559139785	0.00172234318879597		
11	0	1e-05	0.8	2	0	0.2	0.775401069518717	0.418438244051463	0.109812498395722	0.01029905059919	0.0296270852406417	0.00799727627046713	0.103794862566845	0.0109886300941429	0.0759383935828877	0.0100594249180184	0.0654329037433155	0.00992373937555348	0.0919456919786096	0.0101983145445595	0.09251634171123	0.0104789114699591	0.0789132112299465	0.0096956645643249	0.0477004122994652	0.00485671677898758	0.0269564379679144	0.00256893995304832	0.0269564379679144	0.00256893995304832	-0.142010128342246	0.00380610589733382	0.168623989304813	0.00452298243738766	0.015120062459893	0.00509995679225839	0.0111676903743316	0.00567088558411118	0.0240753909090909	0.00644025357125119	0.0104693852352941	0.00583844045918655	0.0146189767379679	0.00599109465307078	0.00437593352352941	0.00581596946842318	-0.162541139037433	0.00240749492611601	0.00281163496791444	0.00144640535787528	0.00281163496791444	0.00144640535787528	-0.182515090909091	0.00538376886888976	0.209721732620321	0.00446135797508866	0.00694760815721925	0.0071917896559129	0.0181440478074866	0.00741391077117402	0.0237644072727273	0.00800342857726992	0.0162306182352941	0.00672665120311763	0.0106541954812834	0.00728281853863795	0.0416300893048128	0.00646970789543474	-0.209928016042781	0.00328769420208266	0.0045805407486631	0.00172795158615269	0.0045805407486631	0.00172795158615269	0.0860607080213904	0.00648729564936323	0.00806033741122995	0.00608774387461022	0.0807895700534759	0.00877103102178529	0.0728876294117647	0.00835410446937346	0.0779977122994652	0.00888816362174991	0.0869866898395722	0.00860616249828178	0.0897735679144385	0.0091766978465584	0.102884857754011	0.008173815121852	0.0792032802139037	0.00255517264761552	0.0274115304812834	0.00210750771949282	0.0274115304812834	0.00210750771949282		
12	0	1e-05	0.8	2	0	0.2	0.868292682926829	0.339000133314685	0.115808004878049	0.00690112062191434	0.0193783461463415	0.00632203781879543	0.103198930243902	0.0103732648377349	0.0654093058536585	0.0106525007144675	0.0682038448780488	0.00946072074252148	0.0880431731707317	0.00998618525259909	0.0972616219512195	0.00986782319231353	0.0781475624390244	0.0100796122487476	0.0532070526829268	0.002439066872391	0.0271657492682927	0.00247303130754545	0.0271657492682927	0.00247303130754545	-0.153810336585366	0.0048259267431523	0.179405931707317	0.00389575264509746	0.015018245902439	0.00375612331116449	0.00873288776585366	0.00386254936371615	0.0280673580487805	0.0040157184421793	0.00921447604878049	0.00426610765755329	0.0125411616097561	0.0041578303210393	0.00227068707239024	0.00445139125471328	-0.174785453658537	0.0041231918133237	0.00277277274146342	0.00100962742970496	0.00277277274146342	0.00100962742970496	-0.190625614634146	0.00427092523185074	0.214845936585366	0.00384616796571193	0.00428995519512195	0.00568073147151392	0.0156107369756098	0.00557422739409666	0.0186140188780488	0.00552701822904328	0.0200605778536585	0.00558639058456539	0.00693382000780488	0.00522511960228615	0.0435551673170732	0.00528157043796923	-0.218482258536585	0.00197187917402381	0.00423098643902439	0.00136583670799132	0.00423098643902439	0.00136583670799132	0.0781829736585366	0.00533497716220637	0.0207943837560976	0.00650117152089273	0.0831286770731707	0.00882262418277585	0.0788666	0.00943105095149039	0.082353172195122	0.00812989998220425	0.0884268073170732	0.00908398162627842	0.102068362926829	0.00846577777445534	0.105393391219512	0.00839054802330534	0.0743290507317073	0.00164728844161084	0.0287078858536585	0.00214676718632899	0.0287078858536585	0.00214676718632899		
13	0	1e-05	0.8	2	0	0.2	0.867403314917127	0.340079072161584	0.116161613259669	0.00737004388760044	0.0258650049723757	0.00587784977302525	0.103023275690608	0.00902559597579543	0.0654648248618785	0.00894616991743708	0.0743814370165746	0.00810860035599445	0.0861604419889503	0.00962979396388016	0.0997470419889503	0.00877153804821813	0.0771111198895028	0.00850493161327539	0.0529668834254144	0.00303651779784223	0.0278798497237569	0.002220683387574	0.0278798497237569	0.002220683387574	-0.165606546961326	0.00572417063029456	0.18636473480663	0.00522372220700416	0.0183527939779006	0.00692000617642721	0.00839445380662983	0.00759711525203127	0.0277896342541436	0.00809167329935452	0.00615087675690608	0.00795204307795647	0.0118252669389503	0.00734475136758958	-0.00120708425303867	0.00759306078242162	-0.186694425414365	0.00325405150393159	0.00229358201657459	0.00191427952029272	0.00229358201657459	0.00191427952029272	-0.198798044198895	0.0048878719418841	0.223484651933702	0.0041642926123785	0.0107326783977901	0.00498380881644965	0.0183282943646409	0.00526368014617058	0.023188582320442	0.00504742196521233	0.0260808027624309	0.00501277316530737	0.0138529242541436	0.00491272618860967	0.0526933254143646	0.00485964612733336	-0.228819585635359	0.00432530858752854	0.00547135983425414	0.00123185978766005	0.00547135983425414	0.00123185978766005	0.0725314872928177	0.00671083026049053	0.025081026519337	0.00672808052645061	0.0750737856353591	0.010576030700867	0.0678887685082873	0.0109134232660952	0.0732851795580111	0.00993740139660777	0.0854421812154696	0.00987591576153156	0.0965488375690608	0.00968128335441483	0.0987776756906077	0.0095492670660903	0.072840973480663	0.00257379974714505	0.0276714602209945	0.00249623614148892	0.0276714602209945	0.00249623614148892		
14	0	1e-05	0.8	2	0	0.2	0.783505154639175	0.412920951767436	0.117447969072165	0.00722848251577769	0.0243452855670103	0.00651335156095371	0.0996074005154639	0.00868238203689283	0.0685253953608248	0.00971523085265835	0.0767918525773196	0.00958059591658632	0.0826655628865979	0.00906109842406737	0.097927025257732	0.00883639473239896	0.0743746144329897	0.00874428607247633	0.0595091912371134	0.00318525415271434	0.0280109005154639	0.00233115654656892	0.0280109005154639	0.00233115654656892	-0.170768046391753	0.00545964126560821	0.19499768556701	0.0038025532190255	0.0200171907216495	0.005841610491685	0.00989758686597938	0.0061641593106161	0.0328449649484536	0.00564772860793793	0.0103163430453608	0.00600263455327885	0.0143688558247423	0.00656029091449991	0.00118598388505155	0.00574908083445032	-0.194781840206186	0.00372114383080885	0.00317692461340206	0.00151133243542386	0.00317692461340206	0.00151133243542386	-0.2120195	0.00461128316496191	0.225519108247423	0.00607170965531792	0.00374264795360825	0.00723596548629285	0.0104774126582474	0.00721613227717538	0.0116721742742268	0.00741566009030764	0.0184241946391753	0.00735466640255249	0.00598991109278351	0.00724988550866927	0.0461225546391753	0.00746522036588311	-0.239540768041237	0.00281181975129844	0.00352005878556701	0.00182739004124268	0.00352005878556701	0.00182739004124268	0.0800808556701031	0.00724163775826014	0.0164834504123711	0.00903810559243736	0.0790177690721649	0.0096868472090176	0.0706247427835052	0.00910864096667369	0.0763976309278351	0.008791208746199	0.091988725257732	0.00865447041582408	0.0949023134020619	0.00888343318707635	0.101009851030928	0.00894079345904081	0.0815261603092784	0.00495837876905668	0.0288449536082474	0.00222637724843397	0.0288449536082474	0.00222637724843397		
15	0	1e-05	0.8	2	0	0.2	0.867021276595745	0.340458419449076	0.120115936170213	0.00721767767146511	0.0212904906914894	0.00777744975096284	0.0983566175531915	0.011014418777996	0.0720157457446809	0.0116274246054183	0.0795088047872341	0.0110150701885723	0.0895501510638298	0.0107097391730423	0.0973204526595745	0.0110930187712063	0.0856668840425532	0.0125633887569623	0.0628856611702128	0.00233527519346925	0.0301426329787234	0.00290439001293711	0.0301426329787234	0.00290439001293711	-0.181197244680851	0.00462176658746512	0.203016739361702	0.00249849790620672	0.0169776455851064	0.00424784199024202	0.00906568837234043	0.00407678095176421	0.0331909579787234	0.00447303530840713	0.0102539250957447	0.00449365332043676	0.0139431814893617	0.00392833997412862	0.000784647762765957	0.00443697802844463	-0.205857734042553	0.00319950867610335	0.00287922982978723	0.00105464623242274	0.00287922982978723	0.00105464623242274	-0.215039287234043	0.00460670992511659	0.233690095744681	0.00526088020038116	0.00682428364361702	0.00774959939149696	0.0123576059792553	0.0069843524168651	0.0164819169148936	0.00788115337779092	0.0206580646808511	0.00758329782937247	0.00830708361170213	0.00676228790916684	0.0493291617021277	0.00698384072243056	-0.2467625	0.00118806198410473	0.00398532292553191	0.00178888388891459	0.00398532292553191	0.00178888388891459	0.096320764893617	0.00712116904637878	0.00370406117021277	0.00693650217810971	0.08112415	0.0104532189112172	0.0719529170212766	0.0102298909764201	0.0850938335106383	0.00998163482929233	0.0999505164893617	0.0102200207830557	0.0968929776595745	0.0103137083045565	0.103985638297872	0.0101046103576177	0.0938746718085106	0.00299470425645664	0.031309745212766	0.00262854920980618	0.031309745212766	0.00262854920980618		
16	0	1e-05	0.8	2	0	0.2	0.848780487804878	0.359139734138421	0.12266876097561	0.00789265399127066	0.0274338135609756	0.00848653630424164	0.102232913170732	0.0107074350217168	0.0767610609756098	0.0109201613081546	0.0755499775609756	0.0117794220122355	0.0839128185365854	0.0122790320380963	0.10109776195122	0.0105763710658507	0.0905651985365854	0.0111417235985558	0.064975072195122	0.00284789962257319	0.0312189078048781	0.00273297389221467	0.0312189078048781	0.00273297389221467	-0.2011956	0.00796237977629558	0.2098092	0.00875553808460567	0.0101361352195122	0.00905389105391979	0.00247287061902439	0.00819632285410136	0.0211162865365854	0.00982321819480257	0.00295055244634146	0.00873776963880582	0.00659708419512195	0.00842342762057286	-0.00863536373170732	0.00890271566958511	-0.220270029268293	0.00551024441373876	0.000636869029268293	0.00224112475755877	0.000636869029268293	0.00224112475755877	-0.220781434146341	0.00335081398975329	0.236424541463415	0.00680039097163868	0.00402380858536585	0.00693780017652588	0.0089497552595122	0.0073841510532445	0.0138985715121951	0.00739167793376299	0.0128944611707317	0.00631643600969916	0.00507295843219512	0.00673259610157554	0.0471127980487805	0.00741591026144994	-0.254970653658537	0.00245607539484151	0.0025811043902439	0.00166810056213165	0.0025811043902439	0.00166810056213165	0.097409523902439	0.00846253951632471	0.00947923973170732	0.00800175104707781	0.0923400629268293	0.0086953059411099	0.0783885848780488	0.0102624318821993	0.089485476097561	0.0104528543001405	0.10325274195122	0.00962797414320131	0.0969262692682927	0.0110905965483166	0.109434104878049	0.0107434009327238	0.0972171682926829	0.00328364503112186	0.0331293126829268	0.0023446856708383	0.0331293126829268	0.0023446856708383		
17	0	1e-05	0.8	2	0	0.2	0.834254143646409	0.37288383884851	0.117235027624309	0.00667173965188735	0.0316877826519337	0.00867554485311798	0.101745416022099	0.0110365098108867	0.0669803668508287	0.0110642207046962	0.0652722309392265	0.0121820387933964	0.0756326690607735	0.010978509764775	0.10194731160221	0.011372142142897	0.0842634878453039	0.0112654359261694	0.0676595723756906	0.00514459487088789	0.0300560414364641	0.00269866281811652	0.0300560414364641	0.00269866281811652	-0.20941838121547	0.005459063381558	0.231721027624309	0.00304898612917463	0.0186415901104972	0.00666764553210768	0.0114444415414365	0.00645537996451124	0.0286269331491713	0.00653766281241117	0.0118337774585635	0.00596249374646531	0.0093715596961326	0.00541474838511155	-0.00156910677569061	0.00635265134720727	-0.233985453038674	0.00392906108578601	0.00242230637624309	0.00153626428491968	0.00242230637624309	0.00153626428491968	-0.226350464088398	0.00234454438480365	0.240688160220995	0.00258580141279427	0.0023939439961326	0.00365052192814106	0.0107269114309392	0.00355300802604797	0.0143258045303867	0.00366422081162352	0.0097945544198895	0.00349876420955462	0.00285221819337017	0.00343709729082865	0.0460954165745856	0.00344542759242052	-0.263683160220995	0.0019904466309985	0.00230380243646409	0.000864088785534323	0.00230380243646409	0.000864088785534323	0.0892433342541436	0.00876101943507198	0.00277151865414365	0.0070939587187129	0.0947346193370166	0.0133293948044793	0.0679114425414365	0.0118100535871732	0.0829393209944751	0.0124851870350962	0.0966404248618785	0.0123030165515612	0.0882922104972376	0.0122723477699325	0.102820108287293	0.0111623706011506	0.100401959668508	0.00270733270983698	0.0322191801104972	0.00290097525291869	0.0322191801104972	0.00290097525291869		
18	0	1e-05	0.8	2	0	0.2	0.860215053763441	0.347699710435635	0.119871569892473	0.00614418923800251	0.0291796801075269	0.00725481041143919	0.0967576639784946	0.00977714007161843	0.067642861827957	0.0102444083756204	0.0574361989247312	0.00996184689085089	0.0819856784946237	0.0102422819377203	0.107383868817204	0.0101192160887121	0.080608409139785	0.00980566689477127	0.071953047311828	0.00176723622517968	0.0295389887096774	0.00250224494742199	0.0295389887096774	0.00250224494742199	-0.20988973655914	0.00313576453205499	0.238534408602151	0.00282034222089317	0.0198450116129032	0.00418677056366535	0.0139212065053763	0.00422390623836024	0.0325775639784946	0.00457677648279356	0.0164005435483871	0.00447461821044316	0.0152298291397849	0.00443584630502898	0.00204454891935484	0.00439280085239868	-0.240699543010753	0.00102738538824431	0.00323797527419355	0.00108442890172864	0.00323797527419355	0.00108442890172864	-0.229543682795699	0.00342661075817297	0.24807988172043	0.00451560309186178	0.00390738509086022	0.00552998036932507	0.0155856763978495	0.00575065286535358	0.0185591187096774	0.00530051677356101	0.0118029141483871	0.00518032621925076	0.00438160920430108	0.00533232682031742	0.0482133903225807	0.00576235297232264	-0.270213075268817	0.00273962875660803	0.00285580621612903	0.00135340347614734	0.00285580621612903	0.00135340347614734	0.075485223655914	0.00640320750957523	0.0153839027258065	0.0087623474307309	0.0995931827956989	0.00900159598572925	0.0686866403225807	0.00886567600209341	0.0832319247311828	0.00855835795048176	0.0913450322580645	0.00867737931124819	0.0889820032258064	0.00886450713399443	0.100284969892473	0.00841210226011645	0.0882146193548387	0.00444559957608269	0.0329858817204301	0.00219653137579531	0.0329858817204301	0.00219653137579531		
19	0	1e-05	0.8	2	0	0.2	0.860824742268041	0.347024868389891	0.118295340206186	0.00690732273950635	0.0318722010309278	0.00834874970460574	0.0984756159793814	0.0112860648381068	0.0715817675257732	0.0100401519764589	0.0586531881443299	0.011377362800382	0.0845801525773196	0.0111799017185851	0.100588467010309	0.0113703814506602	0.0815962427835052	0.0113090720799959	0.071950275257732	0.00175928858072389	0.0302618484536082	0.00278749635033525	0.0302618484536082	0.00278749635033525	-0.214115164948454	0.00431474281483187	0.244694597938144	0.00510972898130411	0.0206462094845361	0.00657359436979975	0.0110616066103093	0.00654970630925436	0.0314505969072165	0.00642621304508491	0.0137405534938144	0.00674407954602689	0.0138116001443299	0.0064543416308233	0.00112396597525773	0.00639677846234659	-0.246814984536083	0.00177601352360534	0.00275915739371134	0.00165926526318152	0.00275915739371134	0.00165926526318152	-0.236435402061856	0.00744995714722842	0.260925989690722	0.00632316575053204	0.00625061158247423	0.00960659354181716	0.0216605900257732	0.0104521406513002	0.0221806865670103	0.00998330802283134	0.0161943593293814	0.00942669023832964	0.00525726347938144	0.00938868654105494	0.0534340536082474	0.0106543827812814	-0.282138159793814	0.00333367615477323	0.00377486601030928	0.00248597283720488	0.00377486601030928	0.00248597283720488	0.0717319726804124	0.00563664153901995	0.019216669742268	0.00882655683279488	0.0961766139175258	0.0136379331117734	0.0697836556701031	0.0114918845552136	0.0847599572164948	0.0125925321929566	0.0921856056701031	0.0121429212875556	0.0900441484536083	0.0131587731197447	0.102304783505155	0.0112183472709598	0.0833966922680412	0.00263770627216718	0.0340133355670103	0.00312306730247285	0.0340133355670103	0.00312306730247285		
20	0	1e-05	0.8	2	0	0.2	0.891089108910891	0.312301362907415	0.117002435643564	0.00679818776248837	0.0338073891089109	0.00654177285355755	0.0978923004950495	0.0103391004245055	0.0669246094059406	0.0117646856397631	0.0521168153465347	0.0110366167231694	0.0805444658415842	0.0106154449205751	0.0969564212871287	0.0105947524338288	0.0843240698019802	0.0111246381395553	0.0669085103960396	0.00353227425661163	0.0312198757425743	0.00251247284371467	0.0312198757425743	0.00251247284371467	-0.215529821782178	0.00347768068591051	0.250189396039604	0.00456763994511859	0.0244648277227723	0.00675400051118582	0.0109211856336634	0.00598161356082596	0.0332981163366337	0.00614897807199142	0.013982583960396	0.00671986079526188	0.0178723513861386	0.00690595809938489	0.00553694123762376	0.00650220947042748	-0.251446420792079	0.00150671174903826	0.00326276027722772	0.00158710030471539	0.00326276027722772	0.00158710030471539	-0.240882603960396	0.00347268221018272	0.264049014851485	0.00471123620527223	0.00725499472277228	0.00667573865108628	0.0209697529118812	0.00670499105687951	0.0189075571336634	0.00644075082192958	0.0149893396138614	0.00639610627440792	0.00235535574504951	0.00600907954357652	0.0499220836633663	0.00654707688496114	-0.289119321782178	0.00216655797593908	0.00321386042772277	0.00157311815409279	0.00321386042772277	0.00157311815409279	0.0573662856435644	0.00949118576849497	0.027737800990099	0.00867953096669342	0.104504760891089	0.0091086006823088	0.0687934574257426	0.00869623990206674	0.0804740579207921	0.00853658355782703	0.0932768613861386	0.00900667093485436	0.0928236227722772	0.00870018782708417	0.102559424257426	0.00895772727034077	0.0700554881188119	0.00654568444687544	0.0341209861386139	0.00216000343585178	0.0341209861386139	0.00216000343585178		
21	0	1e-05	0.8	2	0	0.2	0.899497487437186	0.30142715880352	0.10580740201005	0.00927533624343527	0.0413791969849246	0.00889668357809121	0.0950911120603015	0.00858209668004925	0.0603164306532663	0.00894822509463512	0.0418673949748744	0.00863176050959624	0.0763030934673367	0.00901770717204854	0.0934163256281407	0.00857689838895984	0.0793609256281407	0.0086460735702817	0.0616989748743719	0.00545156998040791	0.0310863010050251	0.00218842706452983	0.0310863010050251	0.00218842706452983	-0.22719340201005	0.00535033355036842	0.259494090452261	0.0047693692308799	0.0248871603015075	0.00630067198965268	0.0110313793969849	0.00575036637622041	0.0289846070351759	0.00605573400115779	0.0137173358291457	0.00565901282403701	0.0182120127638191	0.00655935503658928	0.00586680426482412	0.00643363635844483	-0.262498658291457	0.00326972827212823	0.00322358031155779	0.00151237262055533	0.00322358031155779	0.00151237262055533	-0.241896909547739	0.00294266949030142	0.265367045226131	0.00527849684975692	0.00757711467035176	0.00578715518926699	0.0193001653768844	0.00562785225507953	0.0168572584422111	0.00566447704948119	0.0131378148190955	0.00553784249080163	-7.49328542713568e-06	0.00574534381411152	0.0489077100502513	0.00638492653676599	-0.292718467336683	0.00164645140835961	0.0031525465120603	0.0014369067901272	0.0031525465120603	0.0014369067901272	0.0524513909547739	0.00591421735907828	0.0283102492462312	0.00647656391634577	0.103557848743719	0.00904899036617663	0.0608094914572864	0.00907356313328532	0.074504843718593	0.00907814288230604	0.0938827859296482	0.00822295601303608	0.0865320301507538	0.00841713437840557	0.0956644477386935	0.00912236328872608	0.0683504	0.00222489778521317	0.033072864321608	0.00221586534599903	0.033072864321608	0.00221586534599903		
